Trial Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Feature Importance,Importance Ratio,Importance Difference,Degradation in Accuracy Difference,Degradation in Accuracy Ratio
12,3,Vertical_Distance_To_Hydrology,0.4424,0.25,0.32887014746153787,1.128283474782349,-0.04218860526854956,0.019199999999999995,0.9584055459272097
12,3,Vertical_Distance_To_Hydrology,0.4448,0.5,0.32887014746153787,1.0984532816655155,-0.03237834525941041,0.016800000000000037,0.9636048526863085
12,3,Vertical_Distance_To_Hydrology,0.46,0.75,0.32887014746153787,1.065187983502328,-0.021438381747130864,0.0015999999999999903,0.9965337954939342
12,3,Vertical_Distance_To_Hydrology,0.4592,1.0,0.32887014746153787,1.0914550916599253,-0.030076849480308088,0.0024000000000000132,0.9948006932409011
12,3,Vertical_Distance_To_Hydrology,0.4384,1.5,0.32887014746153787,1.0623646809424168,-0.020509881817924347,0.0232,0.949740034662045
12,3,Vertical_Distance_To_Hydrology,0.4376,2.0,0.32887014746153787,1.0778780651289426,-0.025611770762974606,0.02400000000000002,0.9480069324090121
12,3,Vertical_Distance_To_Hydrology,0.4352,2.5,0.32887014746153787,1.0944881075014616,-0.031074317847367305,0.026400000000000035,0.9428076256499133
12,3,Vertical_Distance_To_Hydrology,0.4264,3.0,0.32887014746153787,1.0813022215647639,-0.026737873594954498,0.03520000000000001,0.9237435008665511
12,3,Vertical_Distance_To_Hydrology,0.4312,3.5,0.32887014746153787,1.0806996634912025,-0.026539710232448277,0.030399999999999983,0.9341421143847487
12,3,Vertical_Distance_To_Hydrology,0.4384,4.0,0.32887014746153787,1.076241906865111,-0.025073687153477908,0.0232,0.949740034662045
12,3,"noise, std dev 0.5",0.448,0.125,0.37287374403785084,0.9882338388659515,0.004387292555005307,0.013600000000000001,0.9705372616984402
12,3,"noise, std dev 0.5",0.4704,0.25,0.37287374403785084,1.002957612153509,-0.001102815917090827,-0.008799999999999975,1.019064124783362
12,3,"noise, std dev 0.5",0.4576,0.5,0.37287374403785084,0.9722620539878843,0.010342751781457327,0.0040000000000000036,0.9913344887348353
12,3,"noise, std dev 0.5",0.4576,0.75,0.37287374403785084,1.0276579824957073,-0.01031293548570772,0.0040000000000000036,0.9913344887348353
12,3,"noise, std dev 0.5",0.444,1.0,0.37287374403785084,1.007184003795926,-0.0026787263925691085,0.017600000000000005,0.9618717504332756
12,3,"noise, std dev 0.5",0.464,1.5,0.37287374403785084,0.9805930161181493,0.007236354740507878,-0.0024000000000000132,1.0051993067590987
12,3,"noise, std dev 0.5",0.4304,2.0,0.37287374403785084,0.9761080318804553,0.008908687605167609,0.031200000000000006,0.9324090121317158
12,3,"noise, std dev 0.5",0.4632,2.5,0.37287374403785084,0.9500324761072416,0.018631577714193603,-0.0015999999999999903,1.0034662045060658
12,3,"noise, std dev 0.5",0.4672,3.0,0.37287374403785084,0.9746385878745014,0.009456604693321602,-0.005599999999999994,1.0121317157712304
12,3,"noise, std dev 0.5",0.4496,3.5,0.37287374403785084,1.0091112352452134,-0.0033973403986923834,0.01200000000000001,0.9740034662045061
12,3,"noise, std dev 0.5",0.4672,4.0,0.37287374403785084,0.9847649789194467,0.005680739350801489,-0.005599999999999994,1.0121317157712304
12,3,Hillshade_Noon,0.4608,0.125,0.2982561085006113,1.224848781218604,-0.06706252248736616,0.0008000000000000229,0.998266897746967
12,3,Hillshade_Noon,0.4528,0.25,0.2982561085006113,1.2235821540271443,-0.06668474319032036,0.00880000000000003,0.9809358752166377
12,3,Hillshade_Noon,0.4456,0.5,0.2982561085006113,1.1699225660816062,-0.050680443305937795,0.016000000000000014,0.9653379549393414
12,3,Hillshade_Noon,0.4472,0.75,0.2982561085006113,1.190555711719837,-0.056834405030122936,0.014400000000000024,0.9688041594454072
12,3,Hillshade_Noon,0.4464,1.0,0.2982561085006113,1.1665709604010503,-0.049680806438426706,0.015199999999999991,0.9670710571923744
12,3,Hillshade_Noon,0.4312,1.5,0.2982561085006113,1.1757118325680052,-0.05240712739924419,0.030399999999999983,0.9341421143847487
12,3,Hillshade_Noon,0.4552,2.0,0.2982561085006113,1.1640611892781558,-0.048932251870084986,0.006400000000000017,0.9861351819757366
12,3,Hillshade_Noon,0.4368,2.5,0.2982561085006113,1.191650372239612,-0.057160894216880254,0.02479999999999999,0.9462738301559792
12,3,Hillshade_Noon,0.44,3.0,0.2982561085006113,1.1625695837420182,-0.048487371407458624,0.021600000000000008,0.9532062391681109
12,3,Hillshade_Noon,0.4408,3.5,0.2982561085006113,1.186687271002601,-0.055680618955834815,0.020799999999999985,0.9549393414211439
12,3,Hillshade_Noon,0.4576,4.0,0.2982561085006113,1.1665481236034625,-0.04967399522404753,0.0040000000000000036,0.9913344887348353
13,3,Baseline,0.428,0.0,0.0,1,0.0,0.0,1.0
13,3,Hillshade_Noon,0.4304,0.125,0.35558480361561096,1.334205364864602,-0.1188383490326631,-0.0024000000000000132,1.005607476635514
13,3,Hillshade_Noon,0.4264,0.25,0.35558480361561096,1.3056890843730409,-0.10869839303422368,0.0015999999999999903,0.9962616822429907
13,3,Hillshade_Noon,0.4272,0.5,0.35558480361561096,1.2571441838756996,-0.0914365641243372,0.0007999999999999674,0.9981308411214954
13,3,Hillshade_Noon,0.436,0.75,0.35558480361561096,1.2810216957433112,-0.09992704449261125,-0.008000000000000007,1.0186915887850467
13,3,Hillshade_Noon,0.4616,1.0,0.35558480361561096,1.2375897827173479,-0.08448331622862382,-0.03360000000000002,1.0785046728971963
13,3,Hillshade_Noon,0.4408,1.5,0.35558480361561096,1.2498992311308885,-0.08886036902536915,-0.012800000000000034,1.029906542056075
13,3,Hillshade_Noon,0.4216,2.0,0.35558480361561096,1.2142568196668757,-0.0761864691445514,0.006400000000000017,0.9850467289719625
13,3,Hillshade_Noon,0.4472,2.5,0.35558480361561096,1.2530518131389117,-0.08998137927957417,-0.019199999999999995,1.0448598130841122
13,3,Hillshade_Noon,0.4496,3.0,0.35558480361561096,1.2302130706350072,-0.08186026951149583,-0.021600000000000008,1.050467289719626
13,3,Hillshade_Noon,0.4368,3.5,0.35558480361561096,1.2385803393122512,-0.0848355431008927,-0.00880000000000003,1.0205607476635514
13,3,Hillshade_Noon,0.4448,4.0,0.35558480361561096,1.2269813310419617,-0.08071111202296594,-0.01679999999999998,1.0392523364485982
13,3,Slope,0.4376,0.125,0.23300098349138407,1.764555272920705,-0.17814213052404784,-0.009599999999999997,1.0224299065420561
13,3,Slope,0.4304,0.25,0.23300098349138407,1.788945424872255,-0.18382505991626327,-0.0024000000000000132,1.005607476635514
13,3,Slope,0.4512,0.5,0.23300098349138407,1.7141976966414232,-0.16640876572473276,-0.0232,1.0542056074766355
13,3,Slope,0.4688,0.75,0.23300098349138407,1.7290038135528893,-0.1698586055267928,-0.0408,1.0953271028037384
13,3,Slope,0.4432,1.0,0.23300098349138407,1.6788384061621184,-0.15817001626749724,-0.015199999999999991,1.0355140186915888
13,3,Slope,0.472,1.5,0.23300098349138407,1.618014278862226,-0.14399793478661718,-0.043999999999999984,1.102803738317757
13,3,Slope,0.4472,2.0,0.23300098349138407,1.631165133373495,-0.14706209682149493,-0.019199999999999995,1.0448598130841122
13,3,Slope,0.4448,2.5,0.23300098349138407,1.6550809942452773,-0.15263451592566332,-0.01679999999999998,1.0392523364485982
13,3,Slope,0.448,3.0,0.23300098349138407,1.5975521569140403,-0.13923024024836925,-0.020000000000000018,1.046728971962617
13,3,Slope,0.4272,3.5,0.23300098349138407,1.6036743806518594,-0.1406567244004354,0.0007999999999999674,0.9981308411214954
13,3,Slope,0.4496,4.0,0.23300098349138407,1.6345077115180957,-0.1478409208165837,-0.021600000000000008,1.050467289719626
13,3,Hillshade_9am,0.4224,0.125,0.411414212893005,1.157224889215744,-0.06468455404388518,0.005599999999999994,0.9869158878504674
13,3,Hillshade_9am,0.452,0.25,0.411414212893005,1.1534893226550977,-0.0631476888676275,-0.02400000000000002,1.0560747663551402
13,3,Hillshade_9am,0.4368,0.5,0.411414212893005,1.116719094975084,-0.04801989458875805,-0.00880000000000003,1.0205607476635514
13,3,Hillshade_9am,0.4344,0.75,0.411414212893005,1.1140201772898455,-0.04690952149362271,-0.006400000000000017,1.0149532710280373
13,3,Hillshade_9am,0.4392,1.0,0.411414212893005,1.104955731657884,-0.04318027972863775,-0.011199999999999988,1.0261682242990653
13,3,Hillshade_9am,0.4376,1.5,0.411414212893005,1.1204336618247392,-0.04954812018544741,-0.009599999999999997,1.0224299065420561
13,3,Hillshade_9am,0.4552,2.0,0.411414212893005,1.1228810350006844,-0.050555004294284334,-0.027200000000000002,1.063551401869159
13,3,Hillshade_9am,0.4464,2.5,0.411414212893005,1.1333544496483194,-0.05486391593784318,-0.018400000000000027,1.0429906542056075
13,3,Hillshade_9am,0.4472,3.0,0.411414212893005,1.1238004663324737,-0.05093327141196158,-0.019199999999999995,1.0448598130841122
13,3,Hillshade_9am,0.444,3.5,0.411414212893005,1.1115804309952133,-0.04590577519215794,-0.016000000000000014,1.0373831775700935
13,3,Hillshade_9am,0.4672,4.0,0.411414212893005,1.1163185635701633,-0.047855110276063706,-0.03920000000000001,1.091588785046729
14,3,Baseline,0.4088,0.0,0.0,1,0.0,0.0,1.0
14,3,Hillshade_3pm,0.44,0.125,0.44902752120470213,1.0891226042153361,-0.04001850205412011,-0.031200000000000006,1.076320939334638
14,3,Hillshade_3pm,0.4088,0.25,0.44902752120470213,1.0876138688437356,-0.03934103835005642,0.0,1.0
14,3,Hillshade_3pm,0.44,0.5,0.44902752120470213,1.0363102892233593,-0.01630431916419084,-0.031200000000000006,1.076320939334638
14,3,Hillshade_3pm,0.4392,0.75,0.44902752120470213,1.0352500095393933,-0.015828224405915914,-0.030399999999999983,1.0743639921722112
14,3,Hillshade_3pm,0.4536,1.0,0.44902752120470213,1.023526605577087,-0.01056409338464015,-0.044800000000000006,1.1095890410958904
14,3,Hillshade_3pm,0.4424,1.5,0.44902752120470213,1.0244734815800676,-0.010989266769146688,-0.03360000000000002,1.082191780821918
14,3,Hillshade_3pm,0.4472,2.0,0.44902752120470213,1.019135988803509,-0.008592585618240556,-0.03839999999999999,1.0939334637964775
14,3,Hillshade_3pm,0.4344,2.5,0.44902752120470213,1.0274919287984892,-0.012344632641521747,-0.02560000000000001,1.0626223091976517
14,3,Hillshade_3pm,0.4304,3.0,0.44902752120470213,1.013392036558569,-0.0060133929797769325,-0.021600000000000008,1.0528375733855186
14,3,Hillshade_3pm,0.44,3.5,0.44902752120470213,0.9982491309271954,0.0007861883997154484,-0.031200000000000006,1.076320939334638
14,3,Hillshade_3pm,0.4296,4.0,0.44902752120470213,0.98011169398349,0.008930396751554048,-0.020799999999999985,1.0508806262230919
14,3,Slope,0.4264,0.125,0.22308800106031415,1.8544794065222892,-0.19062410274826105,-0.017600000000000005,1.0430528375733856
14,3,Slope,0.452,0.25,0.22308800106031415,1.8123749010660835,-0.18123109279040303,-0.043200000000000016,1.1056751467710373
14,3,Slope,0.4472,0.5,0.22308800106031415,1.814949492223017,-0.18180545318515087,-0.03839999999999999,1.0939334637964775
14,3,Slope,0.4656,0.75,0.22308800106031415,1.8006071524128457,-0.17860584926637205,-0.05680000000000002,1.1389432485322897
14,3,Slope,0.4504,1.0,0.22308800106031415,1.6956027139099819,-0.15518061897830746,-0.041600000000000026,1.101761252446184
14,3,Slope,0.4544,1.5,0.22308800106031415,1.7253651264227385,-0.1618202560925108,-0.04560000000000003,1.1115459882583172
14,3,Slope,0.4328,2.0,0.22308800106031415,1.650045706922831,-0.14501739735525318,-0.02400000000000002,1.0587084148727985
14,3,Slope,0.432,2.5,0.22308800106031415,1.7085121784442572,-0.15806056561601792,-0.0232,1.0567514677103718
14,3,Slope,0.464,3.0,0.22308800106031415,1.6868526313911576,-0.15322858056007013,-0.05520000000000003,1.1350293542074366
14,3,Slope,0.448,3.5,0.22308800106031415,1.6625809296799496,-0.14781385514298453,-0.03920000000000001,1.095890410958904
14,3,Slope,0.4424,4.0,0.22308800106031415,1.686316944303403,-0.15310907519846914,-0.03360000000000002,1.082191780821918
14,3,Hillshade_Noon,0.4328,0.125,0.32788447773498375,1.3759104409672664,-0.1232551986116796,-0.02400000000000002,1.0587084148727985
14,3,Hillshade_Noon,0.4456,0.25,0.32788447773498375,1.3274438884134507,-0.10736376833995659,-0.0368,1.0900195694716244
14,3,Hillshade_Noon,0.444,0.5,0.32788447773498375,1.338646162054894,-0.11103681998232556,-0.03520000000000001,1.086105675146771
14,3,Hillshade_Noon,0.4512,0.75,0.32788447773498375,1.3516015193546653,-0.11528468054443125,-0.04239999999999999,1.1037181996086105
14,3,Hillshade_Noon,0.4456,1.0,0.32788447773498375,1.317527874369585,-0.10411246125397094,-0.0368,1.0900195694716244
14,3,Hillshade_Noon,0.4232,1.5,0.32788447773498375,1.3017536393670082,-0.0989403344484821,-0.014400000000000024,1.0352250489236792
14,3,Hillshade_Noon,0.432,2.0,0.32788447773498375,1.2702145887488112,-0.08859916930827738,-0.0232,1.0567514677103718
14,3,Hillshade_Noon,0.4232,2.5,0.32788447773498375,1.3284532117165853,-0.10769470978407059,-0.014400000000000024,1.0352250489236792
14,3,Hillshade_Noon,0.4384,3.0,0.32788447773498375,1.28525782800575,-0.09353161395548115,-0.029600000000000015,1.0724070450097847
14,3,Hillshade_Noon,0.4448,3.5,0.32788447773498375,1.2885235835596553,-0.09460240450968355,-0.035999999999999976,1.0880626223091976
14,3,Hillshade_Noon,0.4328,4.0,0.32788447773498375,1.3134849107767,-0.1027868362478162,-0.02400000000000002,1.0587084148727985
15,3,Baseline,0.4408,0.0,0.0,1,0.0,0.0,1.0
15,3,Hillshade_9am,0.4664,0.125,0.31139253450815585,1.2220257696681152,-0.06913716714307838,-0.025599999999999956,1.058076225045372
15,3,Hillshade_9am,0.4504,0.25,0.31139253450815585,1.250965370171819,-0.07814874269158029,-0.009599999999999997,1.0217785843920144
15,3,Hillshade_9am,0.4424,0.5,0.31139253450815585,1.2136526326135655,-0.06652983477387803,-0.0015999999999999903,1.0036297640653358
15,3,Hillshade_9am,0.4512,0.75,0.31139253450815585,1.1733667169968627,-0.05398510140501123,-0.010399999999999965,1.0235934664246824
15,3,Hillshade_9am,0.4584,1.0,0.31139253450815585,1.193070553099827,-0.06012072886864661,-0.01759999999999995,1.0399274047186933
15,3,Hillshade_9am,0.452,1.5,0.31139253450815585,1.1808073860153048,-0.05630207018910027,-0.011199999999999988,1.0254083484573502
15,3,Hillshade_9am,0.4376,2.0,0.31139253450815585,1.1950784388509161,-0.060745969501681096,0.003200000000000036,0.9927404718693285
15,3,Hillshade_9am,0.4528,2.5,0.31139253450815585,1.168313986641939,-0.05241171889360524,-0.011999999999999955,1.027223230490018
15,3,Hillshade_9am,0.4488,3.0,0.31139253450815585,1.1945954063277888,-0.06059555678005457,-0.007999999999999952,1.0181488203266786
15,3,Hillshade_9am,0.4408,3.5,0.31139253450815585,1.1941261942084969,-0.060449447629006337,0.0,1.0
15,3,Hillshade_9am,0.4568,4.0,0.31139253450815585,1.1656365712324188,-0.05157799172330357,-0.01599999999999996,1.0362976406533575
15,3,Slope,0.46,0.125,0.219324266049512,1.673963703794451,-0.14781659467872865,-0.019199999999999995,1.043557168784029
15,3,Slope,0.4568,0.25,0.219324266049512,1.5880625575467948,-0.12897638882514967,-0.01599999999999996,1.0362976406533575
15,3,Slope,0.4392,0.5,0.219324266049512,1.5668139428010075,-0.12431605199146106,0.0016000000000000458,0.9963702359346641
15,3,Slope,0.4608,0.75,0.219324266049512,1.5280378876204606,-0.11581152214869223,-0.019999999999999962,1.0453720508166968
15,3,Slope,0.4368,1.0,0.219324266049512,1.5431644951795125,-0.1191291542494003,0.0040000000000000036,0.9909255898366606
15,3,Slope,0.4528,1.5,0.219324266049512,1.5433765051445945,-0.11917565317938705,-0.011999999999999955,1.027223230490018
15,3,Slope,0.452,2.0,0.219324266049512,1.492878078063102,-0.10810012272308389,-0.011199999999999988,1.0254083484573502
15,3,Slope,0.4488,2.5,0.219324266049512,1.5491192347102065,-0.12043517312648577,-0.007999999999999952,1.0181488203266786
15,3,Slope,0.4488,3.0,0.219324266049512,1.4932521662716973,-0.10818216934487185,-0.007999999999999952,1.0181488203266786
15,3,Slope,0.4616,3.5,0.219324266049512,1.4782746512197307,-0.10489723684885377,-0.020799999999999985,1.0471869328493648
15,3,Slope,0.4568,4.0,0.219324266049512,1.5073142846787162,-0.11126633314359263,-0.01599999999999996,1.0362976406533575
15,3,Horizontal_Distance_To_Fire_Points,0.4456,0.125,0.46928319944233204,1.001275612686913,-0.0005986236029637548,-0.004799999999999971,1.010889292196007
15,3,Horizontal_Distance_To_Fire_Points,0.4424,0.25,0.46928319944233204,0.9739979096839497,0.012202344135704535,-0.0015999999999999903,1.0036297640653358
15,3,Horizontal_Distance_To_Fire_Points,0.4608,0.5,0.46928319944233204,0.9736384609503164,0.012371027387459488,-0.019999999999999962,1.0453720508166968
15,3,Horizontal_Distance_To_Fire_Points,0.4448,0.75,0.46928319944233204,0.9608037225680172,0.018394154479510205,-0.003999999999999948,1.0090744101633393
15,3,Horizontal_Distance_To_Fire_Points,0.4272,1.0,0.46928319944233204,0.9611174686237548,0.018246918726661232,0.013600000000000001,0.969147005444646
15,3,Horizontal_Distance_To_Fire_Points,0.448,1.5,0.46928319944233204,0.9577749070345718,0.019815526723566068,-0.007199999999999984,1.0163339382940109
15,3,Horizontal_Distance_To_Fire_Points,0.4544,2.0,0.46928319944233204,0.9348619129949529,0.03056820987528147,-0.013600000000000001,1.030852994555354
15,3,Horizontal_Distance_To_Fire_Points,0.452,2.5,0.46928319944233204,0.9275467358408918,0.03400109961462677,-0.011199999999999988,1.0254083484573502
15,3,Horizontal_Distance_To_Fire_Points,0.4456,3.0,0.46928319944233204,0.925481272253388,0.03497038697530214,-0.004799999999999971,1.010889292196007
15,3,Horizontal_Distance_To_Fire_Points,0.4264,3.5,0.46928319944233204,0.9300773281913944,0.0328135351398986,0.014400000000000024,0.9673321234119782
15,3,Horizontal_Distance_To_Fire_Points,0.4296,4.0,0.46928319944233204,0.9285571019093769,0.033526951793400095,0.011200000000000043,0.9745916515426496
16,3,Baseline,0.6304,0.0,0.0,1,0.0,0.0,1.0
16,3,Elevation,0.6248,0.125,0.6004523865730905,0.9854926071058295,0.008710998686258131,0.005599999999999938,0.9911167512690356
16,3,Elevation,0.6064,0.25,0.6004523865730905,0.9585208660296575,0.02490624498547711,0.02399999999999991,0.9619289340101524
16,3,Elevation,0.6024,0.5,0.6004523865730905,0.8909223048325572,0.06549596238518307,0.027999999999999914,0.9555837563451778
16,3,Elevation,0.5552,0.75,0.6004523865730905,0.816976748316671,0.10989674827162232,0.07519999999999993,0.8807106598984773
16,3,Elevation,0.5376,1.0,0.6004523865730905,0.7377927157478229,0.1574429896060685,0.0928,0.8527918781725888
16,3,Elevation,0.4984,1.5,0.6004523865730905,0.6925507672230152,0.18460862557100616,0.13199999999999995,0.7906091370558376
16,3,Elevation,0.46,2.0,0.6004523865730905,0.6386217353316899,0.21699044147572877,0.17039999999999994,0.7296954314720813
16,3,Elevation,0.4272,2.5,0.6004523865730905,0.6391292558735312,0.21668569955514527,0.20319999999999994,0.6776649746192894
16,3,Elevation,0.4184,3.0,0.6004523865730905,0.6150882803429143,0.23112116068804944,0.21199999999999997,0.6637055837563453
16,3,Elevation,0.4304,3.5,0.6004523865730905,0.600386881779072,0.2399486505416708,0.19999999999999996,0.6827411167512691
16,3,Elevation,0.4208,4.0,0.6004523865730905,0.5807482272923067,0.25174072749733334,0.20959999999999995,0.66751269035533
16,3,Hillshade_9am,0.628,0.125,0.18875811314300844,1.082585098520301,-0.015588607370421448,0.0023999999999999577,0.9961928934010152
16,3,Hillshade_9am,0.636,0.25,0.18875811314300844,1.1494308069119346,-0.028206277158134008,-0.005600000000000049,1.0088832487309645
16,3,Hillshade_9am,0.6272,0.5,0.18875811314300844,1.1833126774011562,-0.03460175510143523,0.0031999999999999806,0.9949238578680203
16,3,Hillshade_9am,0.6272,0.75,0.18875811314300844,1.1507200617977935,-0.028449634477749147,0.0031999999999999806,0.9949238578680203
16,3,Hillshade_9am,0.6432,1.0,0.18875811314300844,1.066914409780452,-0.012630637732236188,-0.012800000000000034,1.0203045685279188
16,3,Hillshade_9am,0.6304,1.5,0.18875811314300844,1.0784553223192683,-0.014809078607011666,0.0,1.0
16,3,Hillshade_9am,0.6408,2.0,0.18875811314300844,1.1089988457715614,-0.020574416462605716,-0.010400000000000076,1.0164974619289342
16,3,Hillshade_9am,0.6368,2.5,0.18875811314300844,1.082175512213269,-0.0155112946319369,-0.006400000000000072,1.0101522842639594
16,3,Hillshade_9am,0.6344,3.0,0.18875811314300844,1.0565469693622878,-0.01067369924078096,-0.0040000000000000036,1.0063451776649746
16,3,Hillshade_9am,0.64,3.5,0.18875811314300844,1.070718597809179,-0.013348709086579952,-0.009600000000000053,1.0152284263959392
16,3,Hillshade_9am,0.644,4.0,0.18875811314300844,1.1092978864048555,-0.0206308628082994,-0.013600000000000056,1.0215736040609138
16,3,"noise, std dev 0.5",0.6424,0.125,0.21078950028390103,0.9897869061082533,0.002152812957793848,-0.01200000000000001,1.0190355329949239
16,3,"noise, std dev 0.5",0.6336,0.25,0.21078950028390103,1.0221325893783408,-0.004665317455049223,-0.0032000000000000917,1.0050761421319798
16,3,"noise, std dev 0.5",0.6208,0.5,0.21078950028390103,0.990434676955355,0.0020162696646348066,0.009599999999999942,0.984771573604061
16,3,"noise, std dev 0.5",0.64,0.75,0.21078950028390103,1.0096261081984148,-0.0020290825368226018,-0.009600000000000053,1.0152284263959392
16,3,"noise, std dev 0.5",0.6536,1.0,0.21078950028390103,0.974278429490347,0.005421836994246865,-0.0232,1.0368020304568528
16,3,"noise, std dev 0.5",0.6344,1.5,0.21078950028390103,0.9677998518379903,0.006787453140137595,-0.0040000000000000036,1.0063451776649746
16,3,"noise, std dev 0.5",0.652,2.0,0.21078950028390103,1.0149149890855194,-0.003143923096076473,-0.021600000000000064,1.0342639593908631
16,3,"noise, std dev 0.5",0.652,2.5,0.21078950028390103,0.9998452843923625,3.261242562002664e-05,-0.021600000000000064,1.0342639593908631
16,3,"noise, std dev 0.5",0.648,3.0,0.21078950028390103,1.0057545071875944,-0.0012129896944531593,-0.01760000000000006,1.0279187817258884
16,3,"noise, std dev 0.5",0.636,3.5,0.21078950028390103,0.9489008062505393,0.010771173515359056,-0.005600000000000049,1.0088832487309645
16,3,"noise, std dev 0.5",0.6264,4.0,0.21078950028390103,0.9768478429178931,0.00488023162183171,0.0040000000000000036,0.9936548223350253
17,3,Baseline,0.6552,0.0,0.0,1,0.0,0.0,1.0
17,3,Slope,0.6536,0.125,0.16944047859220368,1.454555999428887,-0.0770201860901881,0.0016000000000000458,0.9975579975579975
17,3,Slope,0.6416,0.25,0.16944047859220368,1.4536042023784475,-0.07685891314243895,0.013600000000000056,0.9792429792429792
17,3,Slope,0.6264,0.5,0.16944047859220368,1.3969126377958516,-0.06725306730742309,0.028800000000000048,0.956043956043956
17,3,Slope,0.6352,0.75,0.16944047859220368,1.3041329331612446,-0.051532429750491965,0.020000000000000018,0.9694749694749695
17,3,Slope,0.648,1.0,0.16944047859220368,1.3593324261429751,-0.06088545825936337,0.007199999999999984,0.989010989010989
17,3,Slope,0.644,1.5,0.16944047859220368,1.4076930374298826,-0.06907970338082853,0.011199999999999988,0.982905982905983
17,3,Slope,0.66,2.0,0.16944047859220368,1.3480731135173336,-0.05897767493945544,-0.0048000000000000265,1.0073260073260073
17,3,Slope,0.64,2.5,0.16944047859220368,1.40607442484778,-0.06880544489026166,0.015199999999999991,0.9768009768009768
17,3,Slope,0.6544,3.0,0.16944047859220368,1.2951268912439384,-0.05000644169780219,0.0008000000000000229,0.9987789987789988
17,3,Slope,0.6336,3.5,0.16944047859220368,1.330150896111175,-0.055940925844722406,0.021599999999999953,0.9670329670329672
17,3,Slope,0.668,4.0,0.16944047859220368,1.332002642841847,-0.05625468669699901,-0.012800000000000034,1.0195360195360197
17,3,Horizontal_Distance_To_Hydrology,0.6544,0.125,0.2099869785072642,1.1996251382186012,-0.04191867960861903,0.0008000000000000229,0.9987789987789988
17,3,Horizontal_Distance_To_Hydrology,0.6472,0.25,0.2099869785072642,1.2441720071361033,-0.05127294201456448,0.008000000000000007,0.9877899877899878
17,3,Horizontal_Distance_To_Hydrology,0.6344,0.5,0.2099869785072642,1.2205207058914906,-0.04630647672844315,0.02080000000000004,0.9682539682539681
17,3,Horizontal_Distance_To_Hydrology,0.648,0.75,0.2099869785072642,1.2544131598414097,-0.05342345072758328,0.007199999999999984,0.989010989010989
17,3,Horizontal_Distance_To_Hydrology,0.644,1.0,0.2099869785072642,1.1378782097084992,-0.028952628658678675,0.011199999999999988,0.982905982905983
17,3,Horizontal_Distance_To_Hydrology,0.6344,1.5,0.2099869785072642,1.1247130716254818,-0.026188121090994942,0.02080000000000004,0.9682539682539681
17,3,Horizontal_Distance_To_Hydrology,0.6384,2.0,0.2099869785072642,1.1741978256684071,-0.03657927507464395,0.016800000000000037,0.9743589743589743
17,3,Horizontal_Distance_To_Hydrology,0.64,2.5,0.2099869785072642,1.1270506217200909,-0.026678976172471253,0.015199999999999991,0.9768009768009768
17,3,Horizontal_Distance_To_Hydrology,0.6376,3.0,0.2099869785072642,1.1664789393776478,-0.03495840946500625,0.01760000000000006,0.973137973137973
17,3,Horizontal_Distance_To_Hydrology,0.6168,3.5,0.2099869785072642,1.1837420374494734,-0.038583435268783495,0.03839999999999999,0.9413919413919414
17,3,Horizontal_Distance_To_Hydrology,0.6408,4.0,0.2099869785072642,1.1852334091799062,-0.03889660391228822,0.014399999999999968,0.9780219780219781
17,3,Elevation,0.636,0.125,0.6205725429005321,1.012705466963844,-0.007884663942491321,0.019199999999999995,0.9706959706959707
17,3,Elevation,0.6208,0.25,0.6205725429005321,0.9717230158515289,0.017547919958574743,0.034399999999999986,0.9474969474969476
17,3,Elevation,0.6152,0.5,0.6205725429005321,0.8942717782670736,0.06561203141715344,0.040000000000000036,0.938949938949939
17,3,Elevation,0.5664,0.75,0.6205725429005321,0.8623213519475103,0.08543958872504098,0.08879999999999999,0.8644688644688645
17,3,Elevation,0.536,1.0,0.6205725429005321,0.8045260320085124,0.12130577738733472,0.11919999999999997,0.8180708180708182
17,3,Elevation,0.4776,1.5,0.6205725429005321,0.7525074397248457,0.15358708747891575,0.17759999999999998,0.728937728937729
17,3,Elevation,0.4768,2.0,0.6205725429005321,0.7060761757898744,0.18240105500912668,0.1784,0.7277167277167277
17,3,Elevation,0.4792,2.5,0.6205725429005321,0.696423118222387,0.18839147749054752,0.176,0.7313797313797314
17,3,Elevation,0.4224,3.0,0.6205725429005321,0.6962322506869566,0.1885099246423667,0.2328,0.6446886446886447
17,3,Elevation,0.4184,3.5,0.6205725429005321,0.6849978519829696,0.19548168401405835,0.2368,0.6385836385836385
17,3,Elevation,0.4128,4.0,0.6205725429005321,0.6787795467493208,0.19934059350543548,0.2424,0.63003663003663
18,3,Baseline,0.4552,0.0,0.0,1,0.0,0.0,1.0
18,3,Horizontal_Distance_To_Roadways,0.436,0.125,0.39466158344714,1.0167349021796426,-0.006604622993050757,0.019199999999999995,0.9578207381370826
18,3,Horizontal_Distance_To_Roadways,0.472,0.25,0.39466158344714,1.0161713529162821,-0.006382211748422462,-0.01679999999999998,1.0369068541300528
18,3,Horizontal_Distance_To_Roadways,0.4416,0.5,0.39466158344714,0.9892245793193766,0.0042526445881239106,0.013600000000000001,0.9701230228471002
18,3,Horizontal_Distance_To_Roadways,0.4464,0.75,0.39466158344714,0.9434850550896653,0.02230427764674059,0.008799999999999975,0.9806678383128296
